embedding_index,grid_id,cluster,activity,has_text,comfort_anchor_similarity,discomfort_anchor_similarity,comfort_raw_score,comfort_score
35843,1706,6,eating,True,0.07306188,0.051072627,0.021989256,0.5887417
35844,1706,6,eating,True,0.077842146,0.0883126,-0.010470457,0.49472624
35845,1706,1,community,False,,,,
35846,1706,1,community,True,0.14041543,0.06232039,0.07809504,0.75124514
35847,1706,4,,False,,,,
35848,1706,6,eating,False,,,,
35849,1706,1,community,True,0.15305306,0.13246417,0.02058889,0.58468574
35850,1706,1,community,False,,,,
35851,1706,6,eating,True,0.09918939,0.052754946,0.046434447,0.65954417
35852,1706,6,eating,True,0.09918939,0.052754946,0.046434447,0.65954417
35853,1706,1,community,True,0.08904446,0.081674665,0.007369794,0.5463983
35854,1706,1,community,False,,,,
35855,1706,1,community,True,0.23206726,0.17145197,0.060615286,0.7006172
35856,1706,1,community,True,0.06893684,0.094103985,-0.025167145,0.4521591
35857,1706,4,,True,0.09699866,0.0347432,0.06225546,0.70536774
35858,1706,7,sightseeing,True,0.008346812,-0.026016986,0.0343638,0.62458307
35859,1706,1,community,True,0.17548789,0.09402883,0.08145906,0.7609886
35860,1706,7,sightseeing,True,0.1781398,0.16389155,0.014248252,0.5663209
35861,1706,3,nature,True,0.17471546,0.11260663,0.06210883,0.70494306
35862,1706,0,eating,True,0.18797755,0.119026005,0.06895155,0.72476214
35863,1706,0,eating,True,0.22334948,0.111908,0.11144148,0.847829
35864,1706,5,community,True,0.1354712,0.08715968,0.048311517,0.6649809
35865,1706,0,eating,True,0.18109897,0.12573625,0.055362716,0.6854038
35866,1706,5,community,True,0.06588204,0.07572191,-0.00983987,0.49655265
35867,1706,5,community,True,0.104620606,0.05546292,0.049157687,0.66743165
35868,1706,0,eating,True,0.15800023,0.105582215,0.052418016,0.6768749
35869,1706,0,eating,True,0.16667394,0.12507495,0.04159899,0.64553887
35870,1706,0,eating,True,0.11939622,0.085624434,0.033771783,0.62286836
35871,1706,0,eating,True,0.08868949,0.044887893,0.0438016,0.6519185
35872,1706,0,eating,True,0.12197057,0.083846815,0.038123757,0.6354733
35873,1706,0,eating,True,0.15582095,0.098718405,0.057102546,0.690443
35874,1706,0,eating,True,0.15962282,0.1402893,0.019333512,0.5810497
35875,1706,1,community,True,0.19102183,0.104482144,0.086539686,0.775704
35876,1706,1,community,True,0.0797815,0.06703702,0.012744479,0.5619654
35877,1706,5,community,True,0.055280875,0.07921805,-0.023937177,0.45572153
35878,1706,2,walking,True,0.14276817,0.08935478,0.05341339,0.67975783
35879,1706,3,nature,True,0.017780978,-0.0176325,0.035413478,0.6276233
35880,1706,1,community,False,,,,
35881,1706,4,,True,0.055849366,0.077791676,-0.02194231,0.4614994
35882,1707,4,,True,0.13479519,0.09357117,0.041224018,0.6444528
35883,1707,0,eating,True,0.05406919,-0.045671187,0.09974038,0.8139382
35884,1707,2,walking,True,0.11095701,0.10776213,0.0031948835,0.53430617
35885,1707,5,community,True,-0.019805012,-0.05749564,0.037690625,0.6342188
35886,1707,6,eating,True,0.022453412,0.015292641,0.0071607716,0.5457929
35887,1707,5,community,True,0.017712327,-0.03376443,0.051476754,0.67414856
35888,1707,7,sightseeing,True,0.11987808,0.09512219,0.024755895,0.59675497
35889,1707,4,,True,0.0051454245,-0.0045703677,0.009715792,0.55319315
35890,1707,2,walking,True,0.08213707,0.06371436,0.018422708,0.57841164
35891,1707,1,community,True,0.18102917,0.20219985,-0.021170676,0.46373436
35892,1707,5,community,True,0.11176679,0.087762736,0.024004057,0.5945774
35893,1707,7,sightseeing,True,0.19705968,0.13891764,0.058142036,0.6934537
35894,1707,5,community,True,0.051424056,-0.012447208,0.063871264,0.7100477
35895,1707,7,sightseeing,True,0.22643468,0.19692028,0.029514402,0.61053735
35896,1707,5,community,True,0.07095827,0.063343026,0.007615246,0.5471092
35897,1707,4,,True,0.07046944,0.020666393,0.04980305,0.6693009
35898,1707,7,sightseeing,True,0.13107303,0.19147304,-0.06040001,0.35011148
35899,1707,4,,True,0.105628565,0.038914498,0.06671406,0.71828157
35900,1707,5,community,True,0.19119829,0.14504308,0.046155214,0.6587354
35901,1707,5,community,True,0.075417444,0.058922388,0.016495056,0.5728284
35902,1707,1,community,True,0.20013861,0.16443364,0.03570497,0.62846756
35903,1707,6,eating,True,0.09447439,0.04114844,0.05332595,0.6795046
35904,1707,7,sightseeing,True,0.076144196,0.055225823,0.020918373,0.58564
35905,1707,2,walking,True,0.03798022,-0.0021210993,0.04010132,0.6412011
35906,1707,5,community,True,0.09296678,0.047256235,0.045710545,0.6574475
35907,1707,7,sightseeing,True,0.24733219,0.16130964,0.08602254,0.7742062
35908,1707,5,community,True,0.08826016,0.071347415,0.016912743,0.57403827
35909,1707,5,community,True,0.10867388,0.095837444,0.012836434,0.5622317
35910,1707,5,community,False,,,,
35911,1707,6,eating,True,0.17265695,0.18915322,-0.01649627,0.4772732
35912,1707,7,sightseeing,True,0.10490821,0.124946594,-0.020038381,0.4670139
35913,1707,5,community,True,0.10490821,0.124946594,-0.020038381,0.4670139
35914,1707,5,community,True,0.1610689,0.1347566,0.026312307,0.6012629
35915,1707,7,sightseeing,True,0.121345095,0.19014412,-0.06879903,0.32578477
35916,1707,1,community,True,0.0061939126,0.0073505025,-0.00115659,0.5217027
35917,1707,2,walking,True,0.066934824,0.059662163,0.0072726607,0.54611695
35918,1707,7,sightseeing,True,0.059675083,0.039011903,0.02066318,0.5849009
35919,1707,7,sightseeing,True,0.15300421,0.048809834,0.10419438,0.8268386
35920,1707,5,community,True,0.14122802,0.059751973,0.08147605,0.76103777
35921,1707,2,walking,True,0.055142358,0.025448276,0.029694082,0.6110578
35922,1707,1,community,True,0.16696152,0.22053167,-0.05357015,0.3698933
35923,1707,3,nature,True,0.1014646,0.11767417,-0.016209573,0.47810358
35924,1707,2,walking,True,0.09496911,0.09933659,-0.004367478,0.5124028
35925,1707,7,sightseeing,True,0.04988551,0.048110057,0.0017754547,0.530195
35926,1707,6,eating,True,0.14851958,0.07488067,0.07363891,0.73833853
35927,1707,5,community,True,0.07758119,0.110388465,-0.032807276,0.4300304
35928,1707,5,community,True,0.03813166,0.0128897885,0.025241874,0.59816253
35929,1707,2,walking,True,0.07025198,0.049242586,0.021009393,0.58590364
35930,1707,5,community,True,0.09339196,0.07591804,0.017473921,0.5756636
35931,1707,5,community,True,0.06531836,0.057303093,0.008015268,0.54826784
35932,1707,2,walking,True,0.105019316,0.028193716,0.076825604,0.7475684
35933,1708,7,sightseeing,True,0.023397028,0.036508646,-0.013111617,0.4870764
35934,1708,2,walking,True,-0.021654429,-0.0029299892,-0.01872444,0.47081956
35935,1708,7,sightseeing,True,0.27745557,0.23429856,0.04315701,0.6500515
35936,1708,0,eating,False,,,,
35937,1708,6,eating,True,0.019211719,0.0069383453,0.012273373,0.5606009
35938,1708,0,eating,True,0.047758654,-0.0016181539,0.049376808,0.6680664
35939,1708,1,community,True,0.1588746,0.017254988,0.14161961,0.9352362
35940,1708,5,community,True,0.12509301,0.13026781,-0.0051748008,0.5100644
35941,1708,5,community,True,0.14257354,0.15988958,-0.017316043,0.47489882
35942,1708,5,community,True,0.050284274,0.02231237,0.027971905,0.60606974
35943,1708,2,walking,True,0.37573802,0.31055698,0.06518105,0.7138414
35944,1708,5,community,True,0.14729603,0.09284527,0.054450758,0.6827624
35945,1708,3,nature,True,0.021688845,-0.019888947,0.041577794,0.6454775
35946,1708,2,walking,True,0.33670044,0.2583084,0.07839203,0.75210536
35947,1708,2,walking,True,0.028404882,-0.0063188076,0.03472369,0.62562543
35948,1708,5,community,True,0.008507982,0.035177954,-0.026669972,0.4478063
35949,1708,2,walking,False,,,,
35950,1708,0,eating,True,0.11525704,0.037111722,0.07814532,0.7513908
35951,1708,6,eating,True,0.26626134,0.12188515,0.14437619,0.94322026
35952,1708,6,eating,True,0.13243972,0.08299408,0.049445637,0.6682657
35953,1708,2,walking,True,0.17481023,0.12297577,0.051834464,0.67518467
35954,1708,5,community,True,0.02968106,0.057360373,-0.027679313,0.4448829
35955,1708,4,,True,0.03052094,0.058349334,-0.027828394,0.4444511
35956,1708,7,sightseeing,True,0.048089262,0.04800341,8.585304e-05,0.5253013
35957,1708,4,,True,0.07173294,0.09015863,-0.018425688,0.47168487
35958,1708,7,sightseeing,True,0.10646357,0.08927624,0.017187327,0.5748335
35959,1708,5,community,True,0.13491464,0.12322854,0.011686094,0.5588999
35960,1708,4,,True,0.101851165,0.08588225,0.015968919,0.57130456
35961,1708,2,walking,True,0.14472331,0.08458111,0.060142204,0.699247
35962,1708,7,sightseeing,True,0.17852178,0.11767598,0.0608458,0.7012848
35963,1708,5,community,True,0.07526454,0.039341353,0.03592319,0.6290996
35964,1708,5,community,True,0.20125368,0.08486257,0.116391115,0.862165
35965,1708,7,sightseeing,True,0.19066314,0.11891177,0.07175137,0.7328715
35966,1708,7,sightseeing,True,0.12951842,0.08128641,0.04823201,0.66475064
35967,1708,3,nature,True,0.14837518,0.08436047,0.06401471,0.7104632
35968,1708,2,walking,True,0.048580967,0.025402963,0.023178004,0.5921848
35969,1708,2,walking,True,0.1544059,0.13857117,0.015834734,0.57091594
35970,1708,2,walking,True,0.09672707,0.075507596,0.021219477,0.58651215
35971,1708,2,walking,True,0.12161291,0.1424363,-0.02082339,0.46474022
35972,1708,2,walking,True,0.20429689,0.1616939,0.042602986,0.64844686
35973,1708,7,sightseeing,True,0.039745346,0.06434679,-0.024601445,0.45379755
35974,1708,2,walking,True,0.1278569,0.096943125,0.03091377,0.61459047
35975,1708,3,nature,True,-0.024050254,-0.08957969,0.065529436,0.7148504
35976,1708,7,sightseeing,True,0.20906305,0.15711458,0.051948473,0.6755149
35977,1708,7,sightseeing,True,0.09672707,0.075507596,0.021219477,0.58651215
35978,1708,6,eating,True,0.119546816,0.06506516,0.054481655,0.6828519
35979,1708,3,nature,True,0.17567872,0.13508275,0.040595964,0.64263374
35980,1709,2,walking,True,0.17924139,0.14854477,0.030696616,0.6139615
35981,1709,5,community,True,0.20159163,0.17206073,0.029530898,0.61058515
35982,1709,1,community,True,0.24683549,0.2232519,0.023583591,0.59335953
35983,1709,5,community,True,0.1926431,0.16687535,0.025767758,0.59968567
35984,1709,5,community,True,0.010297345,0.048417054,-0.03811971,0.41464362
35985,1709,5,community,True,0.23823176,0.18484522,0.05338654,0.67968005
35986,1709,2,walking,True,0.09078375,0.09063967,0.00014407933,0.5254699
35987,1709,5,community,True,0.033339974,0.057504892,-0.024164919,0.4550619
35988,1709,7,sightseeing,True,0.183062,0.17356189,0.009500116,0.5525685
35989,1709,6,eating,True,0.06843846,0.058337986,0.010100476,0.5543074
35990,1709,5,community,True,0.040699404,0.058968615,-0.018269211,0.47213808
35991,1709,5,community,True,0.27789086,0.2517246,0.02616626,0.6008399
35992,1709,7,sightseeing,True,0.17191933,0.14899457,0.022924766,0.5914513
35993,1709,5,community,True,0.0701209,0.07141882,-0.001297921,0.52129334
35994,1709,6,eating,True,0.07352402,0.02025128,0.05327274,0.67935044
35995,1709,0,eating,True,0.056864686,-0.047796477,0.10466117,0.8281906
35996,1709,6,eating,True,0.009140769,0.02527791,-0.016137142,0.4783134
35997,1709,5,community,True,0.018077176,0.043569006,-0.02549183,0.45121866
35998,1709,6,eating,True,0.02965257,0.0060276585,0.023624912,0.5934792
35999,1709,6,eating,True,0.037419185,0.054996103,-0.017576918,0.47414324
36000,1709,0,eating,True,0.16183686,0.10444169,0.057395175,0.69129056
36001,1709,6,eating,True,0.07407169,0.08574422,-0.011672527,0.49124455
36002,1709,1,community,True,0.09180124,0.08908551,0.0027157292,0.5329184
36003,1709,6,eating,True,0.09960462,0.08716127,0.012443349,0.5610932
36004,1709,0,eating,True,0.08770564,0.05321487,0.03449077,0.62495077
36005,1709,0,eating,True,0.0891971,0.0603401,0.028857,0.6086333
36006,1709,4,,True,0.095638506,0.05257012,0.043068387,0.64979476
36007,1709,0,eating,True,-0.036681335,-0.018542532,-0.018138804,0.47251582
36008,1709,0,eating,True,0.013065565,-0.034429897,0.047495462,0.66261727
36009,1709,0,eating,True,0.072376356,0.06710675,0.005269602,0.54031533
36010,1709,6,eating,True,0.069382615,0.041793626,0.02758899,0.6049607
36011,1709,0,eating,True,0.050515197,0.035009615,0.015505582,0.56996256
36012,1709,1,community,True,0.10247447,0.055501916,0.046972558,0.6611028
36013,1709,0,eating,True,-0.00031717494,-0.001738199,0.0014210241,0.52916837
36014,1709,6,eating,True,0.09960462,0.08716127,0.012443349,0.5610932
36015,1709,0,eating,True,0.065436125,0.0154059045,0.05003022,0.6699589
36016,1709,0,eating,True,0.112555295,0.09812644,0.014428854,0.566844
36017,1709,6,eating,True,0.09960462,0.08716127,0.012443349,0.5610932
36018,1709,2,walking,True,0.019335749,0.017518139,0.0018176101,0.53031707
36019,1709,5,community,True,0.076350935,-0.036826223,0.11317716,0.8528561
36020,1709,6,eating,True,0.07610451,0.022182949,0.053921558,0.68122965
36021,1709,6,eating,True,0.09960462,0.08716127,0.012443349,0.5610932
36022,1710,7,sightseeing,False,,,,
36023,1710,7,sightseeing,False,,,,
36024,1710,3,nature,True,0.06831018,0.062466897,0.0058432817,0.5419769
36025,1710,7,sightseeing,False,,,,
36026,1710,7,sightseeing,False,,,,
36027,1710,7,sightseeing,False,,,,
36028,1710,4,,True,0.055297684,0.03347697,0.021820713,0.58825356
36029,1710,4,,False,,,,
36030,1710,4,,False,,,,
36031,1710,7,sightseeing,True,0.15915787,0.102557644,0.056600228,0.6889881
36032,1710,7,sightseeing,True,0.09329746,0.10165433,-0.008356869,0.50084794
36033,1710,4,,True,0.08495897,0.04272584,0.04223313,0.6473756
36034,1710,7,sightseeing,True,0.17380221,0.13191122,0.041890994,0.64638466
36035,1710,4,,True,0.0985664,0.048730567,0.04983583,0.66939586
36036,1710,4,,True,0.085598946,0.03692808,0.048670866,0.66602165
36037,1710,4,,True,0.090280026,0.03415205,0.056127977,0.6876203
36038,1710,4,,True,0.11937791,0.12087026,-0.0014923513,0.5207302
36039,1710,4,,False,,,,
36040,1710,4,,False,,,,
36041,1710,4,,False,,,,
36042,1710,4,,False,,,,
36043,1710,4,,False,,,,
36044,1710,2,walking,True,0.13771823,0.11705217,0.020666063,0.58490926
36045,1710,7,sightseeing,True,0.2019211,0.22806007,-0.026138961,0.44934434
36046,1710,1,community,True,0.033103365,-0.00851628,0.041619644,0.6455987
36047,1710,6,eating,True,0.040832188,0.022655055,0.018177133,0.5777004
36048,1710,4,,True,0.0034517646,-0.049313575,0.05276534,0.6778808
36049,1710,1,community,True,0.087337434,0.027917279,0.059420153,0.69715565
36050,1710,4,,True,-0.033312142,-0.0014714937,-0.03184065,0.4328301
36051,1710,4,,True,0.08559006,0.031950753,0.053639304,0.6804122
36052,1710,3,nature,True,0.07950695,0.0858488,-0.0063418522,0.50668424
36053,1710,5,community,True,0.0884722,0.029198997,0.059273206,0.6967301
36054,1710,5,community,True,0.18817207,0.10557802,0.08259405,0.7642759
36055,1710,4,,True,0.114647046,0.086324126,0.02832292,0.6070864
36056,1710,6,eating,True,0.25520584,0.15187325,0.103332594,0.82434255
36057,1710,5,community,True,0.050849173,0.03273294,0.018116232,0.577524
36058,1710,5,community,True,0.061734095,0.061946247,-0.00021215156,0.52443814
36059,1710,5,community,True,0.13226844,0.06815293,0.06411552,0.7107552
36060,1710,5,community,True,0.08372621,0.061852068,0.021874145,0.5884083
36061,1710,6,eating,True,0.021535423,0.02976739,-0.008231968,0.50120974
36062,1710,0,eating,True,0.053820483,-0.0049685477,0.05878903,0.6953277
36063,1710,0,eating,True,0.057951797,-0.019525766,0.07747756,0.7494567
36064,1710,3,nature,True,0.06637144,0.038869876,0.027501564,0.6047075
36065,1710,0,eating,True,0.01493345,-0.0041487385,0.019082189,0.5803218
36066,1710,0,eating,True,0.060105804,0.008634204,0.0514716,0.67413366
36067,1710,2,walking,True,0.25520584,0.15187325,0.103332594,0.82434255
36068,1710,0,eating,True,0.02830957,-0.026133366,0.054442935,0.6827398
36069,1710,6,eating,True,0.087412894,0.07228565,0.015127242,0.5688667
36070,1710,4,,True,-0.06581932,-0.071855724,0.006036401,0.54253626
36071,1710,3,nature,True,-0.0047082906,-0.021247527,0.016539237,0.5729564
36072,1710,4,,True,0.040828403,0.037120957,0.0037074462,0.53579074
36073,1710,4,,False,,,,
36074,1710,4,,True,0.1395922,0.1548689,-0.0152767,0.48080552
36075,1710,4,,True,0.08133578,0.053900495,0.027435288,0.6045155
36076,1710,4,,True,0.087242216,0.085041866,0.0022003502,0.5314256
36077,1710,6,eating,False,,,,
36078,1710,4,,True,-0.05531985,-0.07029044,0.014970589,0.568413
36079,1710,1,community,False,,,,
36080,1710,6,eating,False,,,,
36081,1710,5,community,True,0.10947937,0.10084976,0.008629605,0.55004716
36082,1710,3,nature,True,0.02579008,-0.03631437,0.06210445,0.70493037
36083,1710,5,community,True,0.027465275,-0.02667983,0.054145105,0.68187714
36084,1710,6,eating,True,0.075615115,0.057162132,0.018452983,0.5784994
36085,1710,6,eating,True,-0.01987755,-0.014723371,-0.0051541785,0.51012415
36086,1710,6,eating,True,0.05876711,0.02034923,0.03841788,0.6363252
36087,1710,7,sightseeing,True,0.23750067,0.2293107,0.008189961,0.54877377
36088,1710,5,community,True,0.118568,0.05164093,0.066927075,0.71889853
36089,1710,4,,True,0.09689818,0.1157223,-0.018824115,0.47053087
36090,1710,6,eating,True,0.00044118054,-0.036401287,0.036842465,0.6317622
36091,1710,7,sightseeing,True,-0.029584244,-0.032083105,0.0024988614,0.5322902
36092,1710,7,sightseeing,True,0.06682598,0.06675511,7.086992e-05,0.5252578
36093,1711,5,community,True,0.14861341,0.070586555,0.07802685,0.7510477
36094,1711,5,community,True,0.0694232,0.08216171,-0.012738511,0.48815706
36095,1711,7,sightseeing,False,,,,
36096,1711,5,community,True,0.11766689,0.06517792,0.052488975,0.6770804
36097,1711,2,walking,False,,,,
36098,1711,2,walking,False,,,,
36099,1711,7,sightseeing,True,0.20606552,0.12842253,0.07764299,0.7499358
36100,1711,5,community,True,0.13515292,0.098666094,0.036486827,0.6307322
36101,1711,0,eating,True,0.058723,0.039919563,0.018803436,0.5795144
36102,1711,6,eating,True,0.06847537,0.044036586,0.024438787,0.59583646
36103,1711,5,community,True,0.094517976,0.09649423,-0.0019762516,0.5193286
36104,1711,6,eating,True,0.06338468,0.03952124,0.023863442,0.59417003
36105,1711,0,eating,True,0.029200686,-0.006397599,0.035598285,0.62815857
36106,1711,1,community,True,0.0602777,0.012171397,0.048106305,0.6643865
36107,1711,4,,True,0.14519227,0.07099493,0.07419734,0.73995596
36108,1711,4,,True,0.080168426,0.028090592,0.052077834,0.67588955
36109,1711,7,sightseeing,False,,,,
36110,1711,4,,True,0.12043285,0.07187011,0.048562743,0.6657085
36111,1711,5,community,True,0.13108398,0.08173655,0.04934743,0.66798127
36112,1711,4,,True,0.12101887,0.14281505,-0.021796182,0.46192265
36113,1711,1,community,True,0.10340545,0.056235693,0.04716976,0.6616739
36114,1711,2,walking,True,0.09672708,0.07550759,0.021219492,0.5865122
36115,1711,1,community,False,,,,
36116,1711,5,community,True,0.050149232,0.020454075,0.029695157,0.6110609
36117,1711,2,walking,True,0.053119246,0.0047795847,0.04833966,0.6650624
36118,1711,5,community,True,0.05251442,0.00939969,0.04311473,0.649929
36119,1711,1,community,True,0.037602372,-0.0009264536,0.038528826,0.63664657
36120,1711,2,walking,True,0.09672708,0.07550759,0.021219492,0.5865122
36121,1711,2,walking,True,0.06234214,0.04275453,0.01958761,0.5817856
36122,1711,5,community,True,0.043461006,0.008995614,0.03446539,0.6248773
36123,1711,4,,True,0.004547081,0.0083291195,-0.0037820386,0.5140984
36124,1711,5,community,True,0.15891394,0.09671751,0.062196434,0.7051968
36125,1711,6,eating,True,0.08613211,-0.011278491,0.0974106,0.80719024
36126,1711,6,eating,True,0.0967271,0.075507596,0.021219507,0.58651227
36127,1711,7,sightseeing,True,0.064681575,0.039611015,0.02507056,0.5976663
36128,1712,1,community,False,,,,
36129,1712,7,sightseeing,True,0.106892996,0.043624926,0.063268065,0.70830065
36130,1712,2,walking,True,0.16123371,0.088872805,0.0723609,0.7346369
36131,1712,2,walking,True,0.07526531,0.016406171,0.05885914,0.6955308
36132,1712,2,walking,True,-0.008005228,-0.017729761,0.009724533,0.5532185
36133,1712,2,walking,True,0.00315262,0.045717448,-0.042564828,0.40176886
36134,1712,2,walking,True,0.07208145,0.04693076,0.025150687,0.5978984
36135,1712,7,sightseeing,True,0.10433679,0.17143944,-0.06710265,0.3306981
36136,1712,5,community,True,0.14885977,0.15629707,-0.0074373037,0.50351137
36137,1712,2,walking,True,0.09672707,0.075507596,0.021219477,0.58651215
36138,1712,2,walking,True,0.15390503,0.14902048,0.004884556,0.53920007
36139,1712,4,,True,0.12161977,0.051404532,0.07021524,0.7284222
36140,1712,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
36141,1712,6,eating,True,0.044179574,0.004142044,0.040037528,0.6410163
36142,1712,6,eating,True,0.07291317,-0.022659149,0.09557232,0.80186594
36143,1712,1,community,True,0.109148055,0.14048304,-0.03133498,0.4342947
36144,1712,1,community,True,0.04105115,0.015410683,0.025640465,0.59931695
36145,1712,5,community,True,0.13880923,0.11765167,0.021157563,0.58633286
36146,1712,6,eating,True,0.084383994,0.09388496,-0.0095009655,0.49753422
36147,1712,4,,True,-0.022101497,0.0144804055,-0.036581904,0.41909766
36148,1712,6,eating,True,0.0967271,0.075507596,0.021219507,0.58651227
36149,1712,4,,True,0.021614423,-0.015525711,0.037140135,0.6326243
36150,1712,0,eating,True,0.074766695,0.006709884,0.068056814,0.7221707
36151,1712,6,eating,True,0.073143415,0.00091990957,0.07222351,0.734239
36152,1712,5,community,True,0.11839269,0.10382734,0.014565349,0.5672393
36153,1712,5,community,True,0.12012069,0.05663079,0.0634899,0.7089432
36154,1712,5,community,True,0.04501178,0.046011627,-0.0009998456,0.52215666
36155,1712,6,eating,True,0.08788332,0.07590258,0.011980742,0.5597533
36156,1712,3,nature,True,0.032305233,0.11232306,-0.08001783,0.2932909
36157,1712,6,eating,True,0.0967271,0.075507596,0.021219507,0.58651227
36158,1712,5,community,True,0.10067736,0.081101045,0.019576319,0.58175296
36159,1712,6,eating,True,0.035680123,0.055474903,-0.01979478,0.46771947
36160,1712,5,community,True,0.029938994,0.12463015,-0.09469116,0.25079143
36161,1712,1,community,True,0.0967271,0.075507596,0.021219507,0.58651227
36162,1712,7,sightseeing,True,0.17564681,0.11863219,0.05701462,0.6901883
36163,1712,4,,True,0.07748999,0.01559016,0.061899826,0.7043377
36164,1712,5,community,True,0.20334753,0.1762228,0.027124733,0.603616
36165,1712,5,community,True,0.044982787,0.0040093213,0.040973466,0.6437271
36166,1712,5,community,True,0.056419864,0.089014225,-0.03259436,0.4306471
36167,1712,4,,True,0.05268744,0.078488916,-0.025801476,0.45032182
36168,1712,5,community,True,0.09969957,0.07591031,0.023789264,0.5939552
36169,1712,1,community,True,0.15825772,0.07740765,0.08085007,0.7592247
36170,1712,1,community,True,0.09755057,0.033814598,0.06373598,0.7096559
36171,1712,4,,True,0.06077668,0.05415248,0.0066241995,0.54423875
36172,1712,5,community,True,0.05733855,0.048037548,0.009301003,0.5519918
36173,1712,5,community,True,0.11421438,0.08043514,0.03377924,0.62288994
36174,1712,5,community,True,0.064857036,0.049137153,0.015719883,0.5705833
36175,1712,6,eating,True,0.009979501,0.0013153548,0.008664146,0.5501472
36176,1712,7,sightseeing,True,0.09692638,0.046187356,0.050739028,0.67201185
36177,1712,5,community,True,0.07575265,0.06383908,0.011913575,0.55955875
36178,1712,0,eating,True,0.09546332,0.004590922,0.0908724,0.7882532
36179,1712,3,nature,True,0.0967271,0.075507596,0.021219507,0.58651227
36180,1712,7,sightseeing,True,0.10164284,0.08020133,0.021441512,0.5871553
36181,1712,7,sightseeing,True,0.11865186,0.0850103,0.033641562,0.6224912
36182,1713,7,sightseeing,True,0.17555614,0.14449105,0.031065091,0.61502874
36183,1713,1,community,False,,,,
36184,1713,2,walking,True,0.30008087,0.22106151,0.07901935,0.75392234
36185,1713,2,walking,True,0.22290543,0.14968652,0.07321891,0.73712206
36186,1713,7,sightseeing,True,0.10004204,0.08433087,0.015711166,0.570558
36187,1713,2,walking,True,0.10004204,0.08433087,0.015711166,0.570558
36188,1713,2,walking,True,0.12212384,0.087291196,0.03483264,0.625941
36189,1713,2,walking,True,0.08162933,0.04528862,0.03634071,0.6303089
36190,1713,7,sightseeing,True,0.089453064,0.10341504,-0.013961978,0.48461348
36191,1713,3,nature,True,0.033592597,0.043918338,-0.010325741,0.49514535
36192,1713,2,walking,True,0.11331023,0.06530588,0.04800435,0.6640912
36193,1713,2,walking,False,,,,
36194,1713,4,,True,0.11761684,0.07305602,0.04456082,0.65411747
36195,1713,2,walking,True,0.04590091,0.029652402,0.01624851,0.57211435
36196,1713,3,nature,True,0.15300357,0.1435496,0.009453967,0.5524348
36197,1713,3,nature,True,0.09237882,0.10413171,-0.011752896,0.49101177
36198,1713,2,walking,True,0.14792071,0.1350444,0.012876317,0.56234723
36199,1713,3,nature,True,0.07842633,0.0665676,0.0118587315,0.5593999
36200,1713,1,community,True,0.11339092,0.054386545,0.059004378,0.6959514
36201,1713,2,walking,True,0.107017264,0.07881831,0.028198957,0.60672736
36202,1713,7,sightseeing,True,-0.0011730734,-0.0033824006,0.0022093272,0.5314516
36203,1713,2,walking,True,0.060028784,-0.014327082,0.07435586,0.7404151
36204,1713,1,community,True,0.16993289,0.16542855,0.004504338,0.5380988
36205,1713,4,,True,-0.08303493,-0.029838756,-0.053196177,0.37097648
36206,1713,5,community,False,,,,
36207,1713,6,eating,True,0.039410826,-0.0025516283,0.041962452,0.6465916
36208,1713,6,eating,True,0.08535309,0.04506333,0.04028976,0.6417469
36209,1713,0,eating,True,0.06981135,-0.007842053,0.07765341,0.749966
36210,1713,5,community,True,-0.015463011,5.8521633e-05,-0.015521533,0.4800964
36211,1713,5,community,True,0.038781833,-0.036488254,0.07527009,0.74306303
36212,1713,3,nature,False,,,,
36213,1713,7,sightseeing,True,0.17097418,0.11825604,0.05271814,0.6777441
36214,1714,6,eating,False,,,,
36215,1714,6,eating,False,,,,
36216,1714,1,community,True,0.14650759,0.10298608,0.04352151,0.6511072
36217,1714,1,community,True,0.13724484,0.09052004,0.046724796,0.66038513
36218,1714,4,,True,0.06532811,0.052067865,0.013260242,0.5634592
36219,1714,6,eating,False,,,,
36220,1714,1,community,True,0.22010535,0.13137555,0.0887298,0.7820474
36221,1714,5,community,False,,,,
36222,1714,5,community,True,0.16331913,0.14279836,0.020520762,0.5844884
36223,1714,6,eating,True,0.16961153,0.14263913,0.026972398,0.6031748
36224,1714,5,community,False,,,,
36225,1714,1,community,False,,,,
36226,1714,3,nature,True,0.26676098,0.2033292,0.06343177,0.7087748
36227,1714,3,nature,False,,,,
36228,1714,1,community,False,,,,
36229,1714,5,community,True,0.13950525,0.09313741,0.04636784,0.6593512
36230,1714,3,nature,False,,,,
36231,1714,3,nature,False,,,,
36232,1714,6,eating,True,0.12173662,0.055968598,0.065768026,0.7155415
36233,1714,1,community,False,,,,
36234,1714,6,eating,True,0.09435598,0.02333967,0.07101631,0.7307425
36235,1714,5,community,True,0.0967271,0.075507596,0.021219507,0.58651227
36236,1714,6,eating,True,0.07485086,0.055229854,0.019621003,0.58188236
36237,1714,4,,True,0.08178591,0.0696721,0.01211381,0.5601387
36238,1714,6,eating,False,,,,
36239,1714,5,community,True,0.20438173,0.12853801,0.07584372,0.74472445
36240,1714,3,nature,True,0.0967271,0.075507626,0.021219477,0.58651215
36241,1715,1,community,True,0.16168964,0.09166281,0.07002683,0.72787654
