policy_thr,puci_col,feature,sens,n,T1_min,T1_max,T1_mean,T2_min,T2_max,T2_mean,T3_min,T3_max,T3_mean,T4_min,T4_max,T4_mean,score_min,score_max,score_mean
0.7,pUCI_5_tourism_strategy,SP_7-E_shading_area,0.23578178217517162,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.960925300278564,4.148680769971745
0.7,pUCI_5_tourism_strategy,SP_3-D_human_scale,0.07593135556603213,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.848245942789004,4.089509635151036
0.7,pUCI_5_tourism_strategy,FC_3-R_life_rating,0.17361153232934823,1676,0.0,3.0,2.451750983099038,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.22636192645056996,8.0,5.572039359986497
0.7,pUCI_5_tourism_strategy,FC_3-D_life_density,0.19343634415525582,1676,0.0,3.0,2.451750983099038,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.24415552075662,8.0,5.434956928756378
0.7,pUCI_5_tourism_strategy,AC_1-T_subway_accessibility,0.3964268573936146,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.6360047268028661,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.603783186226076,3.999254319842107
0.7,pUCI_5_tourism_strategy,AC_3-T_bus_accessibility,0.4051313811681367,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.07487469171610703,7.331216998649408,3.9227154751258015
0.7,pUCI_5_tourism_strategy,CD_1-L_leisure_density,0.022824736998497148,1676,0.0,3.0,2.451750983099038,0.0,3.0,1.601146589501919,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,8.0,4.964396182541161
0.9,pUCI_1_balanced_development,SP_6-E_greenery_rate,0.00424941973648182,1676,0.0,0.0,0.0,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6259662669818282
0.9,pUCI_1_balanced_development,SP_1-D_imageability,0.5333544136303557,1676,0.0,0.0,0.0,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.592859305416633,1.9275006764623628
0.9,pUCI_1_balanced_development,SP_7-E_shading_area,0.25202339069485974,1676,0.0,0.0,0.0,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.960925300278564,1.696929786872706
0.9,pUCI_1_balanced_development,SP_3-D_human_scale,0.03159199355284645,1676,0.0,0.0,0.0,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6377586520519978
0.9,pUCI_1_balanced_development,FC_3-R_life_rating,0.29109535097172434,1676,0.0,0.0,0.0,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.020441679859883377,5.0,3.120288376887458
0.9,pUCI_1_balanced_development,FC_3-D_life_density,0.2177695807472954,1676,0.0,0.0,0.0,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.9832059456573403
0.9,pUCI_1_balanced_development,AC_1-T_subway_accessibility,0.5482367976095777,1676,0.0,0.0,0.0,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.603783186226076,1.5475033367430695
0.9,pUCI_1_balanced_development,AC_3-T_bus_accessibility,0.5667777596997352,1676,0.0,0.0,0.0,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.331216998649408,1.4709644920267633
0.9,pUCI_1_balanced_development,CD_1-L_leisure_density,0.06383642378991265,1676,0.0,0.0,0.0,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.512645199442123
0.9,pUCI_2_eco_livable,SP_6-E_greenery_rate,0.17437249822964906,1676,0.0,0.0,0.0,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6259662669818282
0.9,pUCI_2_eco_livable,SP_1-D_imageability,0.16291392199482913,1676,0.0,0.0,0.0,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.592859305416633,1.9275006764623626
0.9,pUCI_2_eco_livable,SP_7-E_shading_area,0.31739387593511126,1676,0.0,0.0,0.0,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.960925300278564,1.696929786872706
0.9,pUCI_2_eco_livable,SP_3-D_human_scale,0.20599472462263618,1676,0.0,0.0,0.0,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6377586520519978
0.9,pUCI_2_eco_livable,FC_3-R_life_rating,0.0819074685501437,1676,0.0,0.0,0.0,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.020441679859883377,5.0,3.120288376887458
