policy_thr,puci_col,feature,sens,n,T1_min,T1_max,T1_mean,T2_min,T2_max,T2_mean,T3_min,T3_max,T3_mean,T4_min,T4_max,T4_mean,score_min,score_max,score_mean
0.5,pUCI_3_community_cohension,CD_1-L_leisure_density,0.2174668166047874,1676,0.0,3.0,1.7592534310556625,0.0,3.0,1.6002372716215953,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.5775319988180276,8.0,4.27036182270326
0.5,pUCI_4_active_walkability,SP_6-E_greenery_rate,0.06475750730450405,1676,0.0,3.0,1.6925923888118326,0.0,3.0,0.7116895641304443,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,7.593603979796616,3.3151530729682794
0.5,pUCI_4_active_walkability,SP_1-D_imageability,0.3913445178166371,1676,0.0,3.0,1.6925923888118326,0.0,3.0,1.0171040310810109,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.02275575392858808,7.593603979796616,3.620567539918846
0.5,pUCI_4_active_walkability,SP_7-E_shading_area,0.26147493010113326,1676,0.0,3.0,1.6925923888118326,0.0,3.0,0.7844232528945914,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,7.690782210562113,3.387886761732426
0.5,pUCI_4_active_walkability,SP_3-D_human_scale,0.09245939363289755,1676,0.0,3.0,1.6925923888118326,0.0,3.0,0.7239288681331421,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,7.628955995481318,3.327392376970977
0.5,pUCI_4_active_walkability,FC_3-R_life_rating,0.19880500305258136,1676,0.0,3.0,1.6925923888118326,0.0,3.0,2.2105738741298153,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,8.0,4.8140373829676495
0.5,pUCI_4_active_walkability,FC_3-D_life_density,0.1537166839290717,1676,0.0,3.0,1.6925923888118326,0.0,3.0,2.073239591226815,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.24259558847814783,8.0,4.67670310006465
0.5,pUCI_4_active_walkability,AC_1-T_subway_accessibility,0.4330257596534708,1676,0.0,3.0,1.6925923888118326,0.0,3.0,0.6368932864467474,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,7.466468029605368,3.240356795284582
0.5,pUCI_4_active_walkability,AC_3-T_bus_accessibility,0.42224225609961175,1676,0.0,3.0,1.6925923888118326,0.0,3.0,0.560444056926952,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.09863760196651501,7.0508385829940705,3.1639075657647866
0.5,pUCI_4_active_walkability,CD_1-L_leisure_density,0.08582043089753057,1676,0.0,3.0,1.6925923888118326,0.0,3.0,1.6002372716215953,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,8.0,4.20370078045943
0.5,pUCI_5_tourism_strategy,SP_6-E_greenery_rate,0.04670765972636423,1676,0.0,3.0,1.7907147859183192,0.0,3.0,0.7116895641304443,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.16100321107353519,7.473043257549637,3.4132754700747663
0.5,pUCI_5_tourism_strategy,SP_1-D_imageability,0.3540037604416031,1676,0.0,3.0,1.7907147859183192,0.0,3.0,1.0171040310810109,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0013985275266148634,7.416283950244622,3.718689937025333
0.5,pUCI_5_tourism_strategy,SP_7-E_shading_area,0.24488786669393783,1676,0.0,3.0,1.7907147859183192,0.0,3.0,0.7844232528945914,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0013985275266148634,7.690782210562113,3.4860091588389133
0.5,pUCI_5_tourism_strategy,SP_3-D_human_scale,0.08129882065010391,1676,0.0,3.0,1.7907147859183192,0.0,3.0,0.7239288681331421,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.16100321107353519,7.628955995481318,3.4255147740774636
0.5,pUCI_5_tourism_strategy,FC_3-R_life_rating,0.18377031493660761,1676,0.0,3.0,1.7907147859183192,0.0,3.0,2.2105738741298153,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,8.0,4.912159780074138
0.5,pUCI_5_tourism_strategy,FC_3-D_life_density,0.18673092448554637,1676,0.0,3.0,1.7907147859183192,0.0,3.0,2.073239591226815,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.24259558847814783,8.0,4.774825497171137
0.5,pUCI_5_tourism_strategy,AC_1-T_subway_accessibility,0.4123641590038663,1676,0.0,3.0,1.7907147859183192,0.0,3.0,0.6368932864467474,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,7.466468029605368,3.338479192391069
